Tarih,Asgari_Ucret_TL
2025-11-03,22002.0
2025-11-04,22002.0
2025-11-05,22002.0
2025-11-06,22002.0
2025-11-07,22002.0
2025-11-08,22002.0
2025-11-09,22002.0
2025-11-10,22002.0
2025-11-11,22002.0
2025-11-12,22002.0
2025-11-13,22002.0
2025-11-14,22002.0
2025-11-15,22002.0
2025-11-16,22002.0
2025-11-17,22002.0
2025-11-18,22002.0
2025-11-19,22002.0
2025-11-20,22002.0
2025-11-21,22002.0
2025-11-22,22002.0
2025-11-23,22002.0
2025-11-24,22002.0
2025-11-25,22002.0
2025-11-26,22002.0
2025-11-27,22002.0
2025-11-28,22002.0
2025-11-29,22002.0
2025-11-30,22002.0
2025-12-01,22002.0
2025-12-02,22002.0
2025-12-03,22002.0
2025-12-04,22002.0
2025-12-05,22002.0
2025-12-06,22002.0
2025-12-07,22002.0
2025-12-08,22002.0
2025-12-09,22002.0
2025-12-10,22002.0
2025-12-11,22002.0
2025-12-12,22002.0
2025-12-13,22002.0
2025-12-14,22002.0
2025-12-15,22002.0
2025-12-16,22002.0
2025-12-17,22002.0
2025-12-18,22002.0
2025-12-19,22002.0
2025-12-20,22002.0
2025-12-21,22002.0
2025-12-22,22002.0
2025-12-23,22002.0
2025-12-24,22002.0
2025-12-25,22002.0
2025-12-26,22002.0
2025-12-27,22002.0
2025-12-28,22002.0
2025-12-29,22002.0
2025-12-30,22002.0
2025-12-31,22002.0
2026-01-01,28000.0
2026-01-02,28000.0
2026-01-03,28000.0
2026-01-04,28000.0
2026-01-05,28000.0
2026-01-06,28000.0
2026-01-07,28000.0
2026-01-08,28000.0
2026-01-09,28000.0
2026-01-10,28000.0
2026-01-11,28000.0
2026-01-12,28000.0
2026-01-13,28000.0
2026-01-14,28000.0
2026-01-15,28000.0
2026-01-16,28000.0
2026-01-17,28000.0
2026-01-18,28000.0
2026-01-19,28000.0
2026-01-20,28000.0
2026-01-21,28000.0
2026-01-22,28000.0
2026-01-23,28000.0
2026-01-24,28000.0
2026-01-25,28000.0
2026-01-26,28000.0
2026-01-27,28000.0
2026-01-28,28000.0
2026-01-29,28000.0
2026-01-30,28000.0
2026-01-31,28000.0
2026-02-01,28000.0
2026-02-02,28000.0
2026-02-03,28000.0
2026-02-04,28000.0
2026-02-05,28000.0
2026-02-06,28000.0
2026-02-07,28000.0
2026-02-08,28000.0
2026-02-09,28000.0
2026-02-10,28000.0
2026-02-11,28000.0
2026-02-12,28000.0
2026-02-13,28000.0
2026-02-14,28000.0
2026-02-15,28000.0
2026-02-16,28000.0
2026-02-17,28000.0
2026-02-18,28000.0
2026-02-19,28000.0
2026-02-20,28000.0
2026-02-21,28000.0
2026-02-22,28000.0
2026-02-23,28000.0
2026-02-24,28000.0
2026-02-25,28000.0
2026-02-26,28000.0
2026-02-27,28000.0
2026-02-28,28000.0
2026-03-01,28000.0
2026-03-02,28000.0
2026-03-03,28000.0
2026-03-04,28000.0
2026-03-05,28000.0
2026-03-06,28000.0
2026-03-07,28000.0
2026-03-08,28000.0
2026-03-09,28000.0
2026-03-10,28000.0
